"","Drug","cell","Final_conc_uM","median_GR24.x","median_GR24.y","percent_change_GR"
"2959","Topotecan","LOXIMVI",5,-0.0125560027681662,0.0475343819051574,-26.414570390793
"2960","Topotecan","M14",1,0.0419253152115218,0.037484959760084,111.845698861243
"2961","Topotecan","M14",2,0.0371707813023838,0.037484959760084,99.1618546219309
"2962","Topotecan","M14",3,0.0335777184042867,0.037484959760084,89.576509136451
"2963","Topotecan","M14",4,0.0185599354796609,0.037484959760084,49.5130196176026
"2964","Topotecan","M14",5,0.000734843111374357,0.037484959760084,1.96036788108509
"2965","Topotecan","MALME3M",1,0.0216820262888161,0.0204338432307294,106.108410659672
"2966","Topotecan","MALME3M",2,0.0194089224171926,0.0204338432307294,94.9841994872728
"2967","Topotecan","MALME3M",3,0.0219196368216925,0.0204338432307294,107.271239062501
"2968","Topotecan","MALME3M",4,0.00414652451955392,0.0204338432307294,20.292435802376
"2969","Topotecan","MALME3M",5,-0.0194422526783455,0.0204338432307294,-95.1473125188085
"2970","Topotecan","MDAMB231",1,0.0294188499972818,0.0298112253218478,98.6838000775552
"2971","Topotecan","MDAMB231",2,0.0283554978977071,0.0298112253218478,95.1168480717434
"2972","Topotecan","MDAMB231",3,0.0298441569159894,0.0298112253218478,100.110467093472
"2973","Topotecan","MDAMB231",4,0.0225779317868637,0.0298112253218478,75.7363427470959
"2974","Topotecan","MDAMB231",5,0.00986072581898891,0.0298112253218478,33.0772241413447
"2975","Topotecan","OVCAR4",1,0.027718460344123,0.0281152857919865,98.5885775773384
"2976","Topotecan","OVCAR4",2,0.0249971268173628,0.0281152857919865,88.9093819010282
"2977","Topotecan","OVCAR4",3,0.0227715042349925,0.0281152857919865,80.9933230039685
"2978","Topotecan","OVCAR4",4,0.021518989707961,0.0281152857919865,76.5383993147757
"2979","Topotecan","OVCAR4",5,0.0177901858007281,0.0281152857919865,63.2758490607225
"2980","Topotecan","OVCAR5",1,0.0441297299284951,0.0446581583765071,98.8167258408712
"2981","Topotecan","OVCAR5",2,0.0415844556635907,0.0446581583765071,93.1172649642145
"2982","Topotecan","OVCAR5",3,0.0441565803411159,0.0446581583765071,98.8768501576744
"2983","Topotecan","OVCAR5",4,0.0407768169876808,0.0446581583765071,91.3087741861112
"2984","Topotecan","OVCAR5",5,0.0196659381088263,0.0446581583765071,44.0366079206073
"2985","Topotecan","SF539",1,0.0424969247386108,0.0382123028998615,111.212676320444
"2986","Topotecan","SF539",2,0.0384262564734271,0.0382123028998615,100.559907562039
"2987","Topotecan","SF539",3,0.0402036154624424,0.0382123028998615,105.211181769911
"2988","Topotecan","SF539",4,0.013461309053025,0.0382123028998615,35.2276833152439
"2989","Topotecan","SF539",5,-0.00322840027275391,0.0382123028998615,-8.44858861611715
"2990","Topotecan","SKMEL2",1,0.0366464404956715,0.033169557727411,110.482149918409
"2991","Topotecan","SKMEL2",2,0.0332807967533255,0.033169557727411,100.335364815017
"2992","Topotecan","SKMEL2",3,0.027310660999384,0.033169557727411,82.3365244234619
"2993","Topotecan","SKMEL2",4,0.0318589149335568,0.033169557727411,96.0486576136314
"2994","Topotecan","SKMEL2",5,0.0243612521523873,0.033169557727411,73.4446095199378
"2995","Topotecan","SW620",1,0.0362614735795177,0.036494371470144,99.3618251767484
"2996","Topotecan","SW620",2,0.0353357296316341,0.036494371470144,96.8251492166187
"2997","Topotecan","SW620",3,0.0326459999612776,0.036494371470144,89.4548902917406
"2998","Topotecan","SW620",4,0.0224022231379224,0.036494371470144,61.3854198208335
"2999","Topotecan","SW620",5,0.0051403124138357,0.036494371470144,14.0852197387232
"3000","Topotecan","T47D",1,0.0282607096945747,0.0266750841674784,105.944219396426
"3001","Topotecan","T47D",2,0.0262933835071851,0.0266750841674784,98.5690742046141
"3002","Topotecan","T47D",3,0.023270775390242,0.0266750841674784,87.2378705316817
"3003","Topotecan","T47D",4,0.00599713771407847,0.0266750841674784,22.4821697897022
"3004","Topotecan","T47D",5,-0.00427152649151723,0.0266750841674784,-16.0131696856086
"3005","Topotecan","UACC257",1,0.0274287238411122,0.0271632150486013,100.977457167849
"3006","Topotecan","UACC257",2,0.0264394065442051,0.0271632150486013,97.335335662214
"3007","Topotecan","UACC257",3,0.0253136178863609,0.0271632150486013,93.1908017554954
"3008","Topotecan","UACC257",4,0.0183611282216001,0.0271632150486013,67.5955632967152
"3009","Topotecan","UACC257",5,0.00282227227515465,0.0271632150486013,10.3900523929327
"3010","Trametinib","A498",1,0.0289769438367157,0.0292800681087454,98.964741916228
"3011","Trametinib","A498",2,0.0263585670311447,0.0292800681087454,90.0222189827211
"3012","Trametinib","A498",3,0.0243381139748255,0.0292800681087454,83.1217806066379
"3013","Trametinib","A498",4,0.0216355395071323,0.0292800681087454,73.8916980205732
"3014","Trametinib","A498",5,0.0214294214632488,0.0292800681087454,73.1877445901441
"3015","Trametinib","ACHN",1,0.0351728348663925,0.0354804395010489,99.1330303711506
"3016","Trametinib","ACHN",2,0.0305737137788235,0.0354804395010489,86.1706174127852
"3017","Trametinib","ACHN",3,0.0235558893652145,0.0354804395010489,66.391199479133
"3018","Trametinib","ACHN",4,0.0172054516798422,0.0354804395010489,48.4927805906506
"3019","Trametinib","ACHN",5,0.00997442473601036,0.0354804395010489,28.1124610525625
"3020","Trametinib","BT549",1,0.0335016462699412,0.0347871115463391,96.3047657041443
"3021","Trametinib","BT549",2,0.0318000597670641,0.0347871115463391,91.4133377377538
"3022","Trametinib","BT549",3,0.0299758365436819,0.0347871115463391,86.1693748380111
"3023","Trametinib","BT549",4,0.0260992280262385,0.0347871115463391,75.0255679936874
"3024","Trametinib","BT549",5,0.0190054955884888,0.0347871115463391,54.6337271008316
"3025","Trametinib","COLO205",1,0.0508687287910803,0.0504060929258587,100.9178173478
"3026","Trametinib","COLO205",2,0.0411673880842082,0.0504060929258587,81.6714521888465
"3027","Trametinib","COLO205",3,0.0207790949990653,0.0504060929258587,41.2233795418917
"3028","Trametinib","COLO205",4,0.0186535143055632,0.0504060929258587,37.0064673193384
"3029","Trametinib","COLO205",5,0.0229742248133823,0.0504060929258587,45.578269371472
"3030","Trametinib","EKVX",1,0.0228020147366851,0.0222251351618679,102.595617847162
"3031","Trametinib","EKVX",2,0.0195847806981894,0.0222251351618679,88.1199621759393
"3032","Trametinib","EKVX",3,0.0161835829064478,0.0222251351618679,72.8165781156386
"3033","Trametinib","EKVX",4,0.0150699025161378,0.0222251351618679,67.8056732001051
"3034","Trametinib","EKVX",5,0.0143235611216842,0.0222251351618679,64.447577111969
"3035","Trametinib","HCT15",1,0.0443897693309286,0.0436303640004474,101.740543192519
"3036","Trametinib","HCT15",2,0.0439304389829873,0.0436303640004474,100.687766397128
"3037","Trametinib","HCT15",3,0.0430652599356166,0.0436303640004474,98.7047917711045
"3038","Trametinib","HCT15",4,0.0398098628726389,0.0436303640004474,91.2434809671325
"3039","Trametinib","HCT15",5,0.0408020638694347,0.0436303640004474,93.5175875888091
"3040","Trametinib","HOP62",1,0.0308345666468226,0.0288992724054065,106.696688464219
"3041","Trametinib","HOP62",2,0.0289495999003998,0.0288992724054065,100.17414796569
"3042","Trametinib","HOP62",3,0.0230990709649027,0.0288992724054065,79.9295935235423
"3043","Trametinib","HOP62",4,0.0186043594007227,0.0288992724054065,64.3765667859588
"3044","Trametinib","HOP62",5,0.0171885375489637,0.0288992724054065,59.4774058939561
"3045","Trametinib","HS578T",1,0.0243076399940226,0.0288404846825183,84.28304954513
"3046","Trametinib","HS578T",2,0.0290027260069509,0.0288404846825183,100.562547149323
"3047","Trametinib","HS578T",3,0.0215584687141442,0.0288404846825183,74.7507157090598
"3048","Trametinib","HS578T",4,0.0248510080063649,0.0288404846825183,86.1670955947157
"3049","Trametinib","HS578T",5,0.0236762564599588,0.0288404846825183,82.093823042822
"3050","Trametinib","HT29",1,0.0453180693430891,0.0467873773935254,96.8596058760077
"3051","Trametinib","HT29",2,0.033722138493735,0.0467873773935254,72.0752911839883
"3052","Trametinib","HT29",3,0.022429715890942,0.0467873773935254,47.9396733488334
"3053","Trametinib","HT29",4,0.018102206771692,0.0467873773935254,38.690364325052
"3054","Trametinib","HT29",5,0.0175334502084248,0.0467873773935254,37.4747446537817
"3055","Trametinib","IGROV1",1,0.0419898760983752,0.042077548434673,99.7916410542931
"3056","Trametinib","IGROV1",2,0.038255348576839,0.042077548434673,90.9162962196618
"3057","Trametinib","IGROV1",3,0.029237532680674,0.042077548434673,69.4848767771402
"3058","Trametinib","IGROV1",4,0.0164985106374305,0.042077548434673,39.2097716031273
"3059","Trametinib","IGROV1",5,0.0152064326625007,0.042077548434673,36.1390651979386
"3060","Trametinib","LOXIMVI",1,0.0482579765019496,0.0475343819051574,101.522255192538
"3061","Trametinib","LOXIMVI",2,0.0481903585604231,0.0475343819051574,101.380004596619
"3062","Trametinib","LOXIMVI",3,0.0353074051551865,0.0475343819051574,74.2776149390841
"3063","Trametinib","LOXIMVI",4,0.0195278417292508,0.0475343819051574,41.0815097337618
"3064","Trametinib","LOXIMVI",5,0.00999992755407738,0.0475343819051574,21.0372516761229
"3065","Trametinib","M14",1,0.0354994287330656,0.037484959760084,94.7031261611952
"3066","Trametinib","M14",2,0.0255048696958311,0.037484959760084,68.040274977139
"3067","Trametinib","M14",3,0.0107638090757744,0.037484959760084,28.7150076848589
"3068","Trametinib","M14",4,0.0122025747216001,0.037484959760084,32.5532554915373
"3069","Trametinib","M14",5,0.00980181275319822,0.037484959760084,26.1486548629984
"3070","Trametinib","MALME3M",1,0.0198772703039844,0.0204338432307294,97.2762200411326
"3071","Trametinib","MALME3M",2,0.0128086143467302,0.0204338432307294,62.6833347114456
"3072","Trametinib","MALME3M",3,-0.00236439530833708,0.0204338432307294,-11.5709770386287
"3073","Trametinib","MALME3M",4,-0.00141107559488571,0.0204338432307294,-6.90558099596099
"3074","Trametinib","MALME3M",5,-0.00247430790901212,0.0204338432307294,-12.1088719389367
"3075","Trametinib","MDAMB231",1,0.0301984958746293,0.0298112253218478,101.299076266072
"3076","Trametinib","MDAMB231",2,0.028085352244421,0.0298112253218478,94.2106603844894
"3077","Trametinib","MDAMB231",3,0.024936338429671,0.0298112253218478,83.6474789628853
"3078","Trametinib","MDAMB231",4,0.018606071584002,0.0298112253218478,62.4129715673449
"3079","Trametinib","MDAMB231",5,0.0158889462468388,0.0298112253218478,53.2985346133835
"3080","Trametinib","OVCAR4",1,0.0265363996874424,0.0281152857919865,94.3842430903044
"3081","Trametinib","OVCAR4",2,0.0243331928206269,0.0281152857919865,86.5479120527468
"3082","Trametinib","OVCAR4",3,0.0233939383121188,0.0281152857919865,83.2071866002038
"3083","Trametinib","OVCAR4",4,0.0195868488896772,0.0281152857919865,69.6661916744945
"3084","Trametinib","OVCAR4",5,0.017482203414703,0.0281152857919865,62.1804222231517
"3085","Trametinib","OVCAR5",1,0.0417047481512108,0.0446581583765071,93.3866278130045
"3086","Trametinib","OVCAR5",2,0.0444031235023773,0.0446581583765071,99.4289176190839
"3087","Trametinib","OVCAR5",3,0.0386427790974907,0.0446581583765071,86.5301671683334
"3088","Trametinib","OVCAR5",4,0.027683276636152,0.0446581583765071,61.9892929814927
"3089","Trametinib","OVCAR5",5,0.0285672630517355,0.0446581583765071,63.9687441002126
"3090","Trametinib","SF539",1,0.0385357620497423,0.0382123028998615,100.8464790796
"3091","Trametinib","SF539",2,0.0404864197002535,0.0382123028998615,105.951268643378
"3092","Trametinib","SF539",3,0.0383618177047829,0.0382123028998615,100.391273997051
"3093","Trametinib","SF539",4,0.0356927316573955,0.0382123028998615,93.4063873379505
"3094","Trametinib","SF539",5,0.0347987881555322,0.0382123028998615,91.0669745467193
"3095","Trametinib","SKMEL2",1,0.0306880651949481,0.033169557727411,92.5187650891944
"3096","Trametinib","SKMEL2",2,0.0313506532712646,0.033169557727411,94.5163439588365
"3097","Trametinib","SKMEL2",3,0.000256632185812941,0.033169557727411,0.773697942920906
"3098","Trametinib","SKMEL2",4,-0.0141607805807893,0.033169557727411,-42.692099476162
"3099","Trametinib","SKMEL2",5,-0.0176124740905481,0.033169557727411,-53.0983085010909
"3100","Trametinib","SW620",1,0.0354905961633884,0.036494371470144,97.2495065230077
"3101","Trametinib","SW620",2,0.0290770694495494,0.036494371470144,79.6754904337434
"3102","Trametinib","SW620",3,0.0130113301275912,0.036494371470144,35.6529777153053
"3103","Trametinib","SW620",4,0.00957664500565822,0.036494371470144,26.2414301709316
"3104","Trametinib","SW620",5,0.0107993233441012,0.036494371470144,29.5917504783885
"3105","Trametinib","T47D",1,0.0265681587587557,0.0266750841674784,99.5991562461382
"3106","Trametinib","T47D",2,0.0274187724528957,0.0266750841674784,102.787951036061
"3107","Trametinib","T47D",3,0.024757023171035,0.0266750841674784,92.809540976887
"3108","Trametinib","T47D",4,0.0264063709459574,0.0266750841674784,98.9926433977342
"3109","Trametinib","T47D",5,0.0261311605045865,0.0266750841674784,97.9609299094356
"3110","Trametinib","UACC257",1,0.0277242004635761,0.0271632150486013,102.065239383376
"3111","Trametinib","UACC257",2,0.0238564437014088,0.0271632150486013,87.8262888200977
"3112","Trametinib","UACC257",3,0.00287184391711942,0.0271632150486013,10.5725478813205
"3113","Trametinib","UACC257",4,0.00563314476616563,0.0271632150486013,20.7381370581009
"3114","Trametinib","UACC257",5,0.00457006052433102,0.0271632150486013,16.8244462820551
"3115","YC-1","A498",1,0.0274555130019928,0.0292800681087454,93.7686104418327
"3116","YC-1","A498",2,0.0287939368948491,0.0292800681087454,98.3397196615431
"3117","YC-1","A498",3,0.0260523236101718,0.0292800681087454,88.9763080926387
"3118","YC-1","A498",5,-0.0305387669361409,0.0292800681087454,-104.298824793442
"3119","YC-1","ACHN",1,0.0357975916654976,0.0354804395010489,100.893878905979
"3120","YC-1","ACHN",2,0.0349430549603231,0.0354804395010489,98.4854061892049
"3121","YC-1","ACHN",3,0.0351786028818892,0.0354804395010489,99.1492872596722
"3122","YC-1","ACHN",4,0.0355492643921328,0.0354804395010489,100.193979815503
"3123","YC-1","ACHN",5,0.0361583254431466,0.0354804395010489,101.910590600428
"3124","YC-1","BT549",1,0.0317056690844141,0.0347871115463391,91.1419996517382
"3125","YC-1","BT549",2,0.0329900703249769,0.0347871115463391,94.8341752405387
"3126","YC-1","BT549",3,0.0389139162571318,0.0347871115463391,111.863027792047
"3127","YC-1","BT549",4,0.0314830885975065,0.0347871115463391,90.5021635831094
"3128","YC-1","BT549",5,0.0323443969017652,0.0347871115463391,92.9781044300848
"3129","YC-1","COLO205",1,0.0530377611671906,0.0504060929258587,105.220932805093
"3130","YC-1","COLO205",2,0.0495082734762752,0.0504060929258587,98.218827531616
"3131","YC-1","COLO205",3,0.0490735785830461,0.0504060929258587,97.3564419190899
"3132","YC-1","COLO205",4,0.048528559201062,0.0504060929258587,96.2751849710743
"3133","YC-1","COLO205",5,0.0311892928159229,0.0504060929258587,61.8760372120066
"3134","YC-1","EKVX",1,0.0195197172795089,0.0222251351618679,87.8272151658239
"3135","YC-1","EKVX",2,0.0222149629259456,0.0222251351618679,99.9542309378628
"3136","YC-1","EKVX",3,0.0210349030799828,0.0222251351618679,94.6446576220278
"3137","YC-1","EKVX",4,0.0218003244275744,0.0222251351618679,98.0886022460625
"3138","YC-1","EKVX",5,0.0164825982120333,0.0222251351618679,74.1619706336488
"3139","YC-1","HCT15",1,0.0456117205354945,0.0436303640004474,104.541233107812
"3140","YC-1","HCT15",2,0.044262069660128,0.0436303640004474,101.447857871812
"3141","YC-1","HCT15",3,0.0429265260025742,0.0436303640004474,98.386816122217
"3142","YC-1","HCT15",4,0.0441796305133739,0.0436303640004474,101.258908848253
"3143","YC-1","HCT15",5,0.0446437243685223,0.0436303640004474,102.322603515443
"3144","YC-1","HOP62",1,0.0298132486166543,0.0288992724054065,103.16262706696
"3145","YC-1","HOP62",2,0.0278212834785122,0.0288992724054065,96.2698405974656
"3146","YC-1","HOP62",3,0.0315840045944819,0.0288992724054065,109.28996464483
"3147","YC-1","HOP62",4,0.0309845287139424,0.0288992724054065,107.215601414746
"3148","YC-1","HOP62",5,0.030937436366109,0.0288992724054065,107.052648011723
"3149","YC-1","HS578T",1,0.0275213441434483,0.0288404846825183,95.4260805475656
"3150","YC-1","HS578T",2,0.0297983067862317,0.0288404846825183,103.321102659187
"3151","YC-1","HS578T",3,0.0308044369106614,0.0288404846825183,106.809706042609
"3152","YC-1","HS578T",4,0.0280831218447686,0.0288404846825183,97.3739593973994
"3153","YC-1","HS578T",5,0.0290570420015888,0.0288404846825183,100.750879610569
"3154","YC-1","HT29",1,0.0470673485588079,0.0467873773935254,100.598390379798
"3155","YC-1","HT29",2,0.0480599526952584,0.0467873773935254,102.719911592884
"3156","YC-1","HT29",3,0.0466334274884593,0.0467873773935254,99.6709584643497
"3157","YC-1","HT29",4,0.0467478951534559,0.0467873773935254,99.9156134789572
"3158","YC-1","HT29",5,0.0437467074204887,0.0467873773935254,93.5010890919106
"3159","YC-1","IGROV1",1,0.0413000992332981,0.042077548434673,98.1523419726272
"3160","YC-1","IGROV1",2,0.0404728863549281,0.042077548434673,96.1864173664104
"3161","YC-1","IGROV1",3,0.0404012671657693,0.042077548434673,96.01620975731
"3162","YC-1","IGROV1",4,0.0240899458603182,0.042077548434673,57.2513056403909
"3163","YC-1","IGROV1",5,0.0139643261057339,0.042077548434673,33.18711908184
"3164","YC-1","LOXIMVI",1,0.0489195671590697,0.0475343819051574,102.914070191711
"3165","YC-1","LOXIMVI",2,0.0476721759665328,0.0475343819051574,100.289882934947
"3166","YC-1","LOXIMVI",3,0.0489205833765781,0.0475343819051574,102.916208049547
"3167","YC-1","LOXIMVI",4,0.0492154585816231,0.0475343819051574,103.536548933822
"3168","YC-1","LOXIMVI",5,0.0467430332831724,0.0475343819051574,98.335207926835
"3169","YC-1","M14",1,0.0380429661733938,0.037484959760084,101.488614145196
"3170","YC-1","M14",2,0.0377212147564443,0.037484959760084,100.630266106386
"3171","YC-1","M14",3,0.0367387689397613,0.037484959760084,98.0093594201552
"3172","YC-1","M14",4,0.0375712978381093,0.037484959760084,100.230327252791
"3173","YC-1","M14",5,0.0350241415757415,0.037484959760084,93.4351852046992
"3174","YC-1","MALME3M",1,0.0206168691070543,0.0204338432307294,100.895699718639
"3175","YC-1","MALME3M",2,0.0191818357867651,0.0204338432307294,93.8728734001369
"3176","YC-1","MALME3M",3,0.020239709269983,0.0204338432307294,99.0499390714007
"3177","YC-1","MALME3M",4,0.0226448547158185,0.0204338432307294,110.820340843978
