"","idx","injseq","source_plate","well384","well96","cell","drug","conc","quadrant"
"19001",1150,"169","P2","E4","C2","LOXIMVI","Omacetaxine","1.10e+01",2
"19002",9276,"163","P2","E4","C2","HT29","Omacetaxine","1.10e+01",2
"19003",25483,"123","P2","E4","C2","HS578T","Omacetaxine","1.10e+01",2
"19004",14168,"172","P2","E4","C2","UACC257","Omacetaxine","1.10e+01",2
"19005",32132,"191","P2","E4","C2","SF539","Omacetaxine","1.10e+01",2
"19006",12590,"199","P2","E4","C2","COLO205","Omacetaxine","1.10e+01",2
"19007",6056,"185","P2","E4","C2","HOP62","Omacetaxine","1.10e+01",2
"19008",7640,"161","P2","E4","C2","EKVX","Omacetaxine","1.10e+01",2
"19009",21484,"162","P2","E4","C2","MALME3M","Omacetaxine","1.10e+01",2
"19010",23039,"125","P2","E4","C2","ACHN","Omacetaxine","1.10e+01",2
"19011",1151,"169","P2","E4","C2","LOXIMVI","Omacetaxine","1.10e+01",2
"19012",14169,"172","P2","E4","C2","UACC257","Omacetaxine","1.10e+01",2
"19013",9277,"163","P2","E4","C2","HT29","Omacetaxine","1.10e+01",2
"19014",7641,"161","P2","E4","C2","EKVX","Omacetaxine","1.10e+01",2
"19015",17406,"159","P2","E4","C2","OVCAR4","Omacetaxine","1.10e+01",2
"19016",23038,"125","P2","E4","C2","ACHN","Omacetaxine","1.10e+01",2
"19017",30389,"135","P2","E4","C2","SKMEL2","Omacetaxine","1.10e+01",2
"19018",6057,"185","P2","E4","C2","HOP62","Omacetaxine","1.10e+01",2
"19019",19905,"184","P2","E4","C2","A498","Omacetaxine","1.10e+01",2
"19020",4427,"182","P2","E4","C2","T47D","Omacetaxine","1.10e+01",2
"19021",22815," 13","P2","E5","C3","ACHN","Mercaptopurine","1.10e+01",1
"19022",882," 35","P2","E5","C3","LOXIMVI","Mercaptopurine","1.10e+01",1
"19023",22814," 13","P2","E5","C3","ACHN","Mercaptopurine","1.10e+01",1
"19024",32598," 16","P2","E5","C3","BT549","Mercaptopurine","1.10e+01",1
"19025",8983," 16","P2","E5","C3","HT29","Mercaptopurine","1.10e+01",1
"19026",5779," 46","P2","E5","C3","HOP62","Mercaptopurine","1.10e+01",1
"19027",32599," 16","P2","E5","C3","BT549","Mercaptopurine","1.10e+01",1
"19028",21233," 36","P2","E5","C3","MALME3M","Mercaptopurine","1.10e+01",1
"19029",5778," 46","P2","E5","C3","HOP62","Mercaptopurine","1.10e+01",1
"19030",30175," 28","P2","E5","C3","SKMEL2","Mercaptopurine","1.10e+01",1
"19031",7455," 68","P2","E5","C3","EKVX","Mercaptopurine","1.10e+01",1
"19032",31787," 18","P2","E5","C3","SF539","Mercaptopurine","1.10e+01",1
"19033",12765,"286","P2","E5","C3","COLO205","Mercaptopurine","1.10e+01",1
"19034",8982," 16","P2","E5","C3","HT29","Mercaptopurine","1.10e+01",1
"19035",9819," 26","P2","E5","C3","OVCAR5","Mercaptopurine","1.10e+01",1
"19036",2596," 76","P2","E5","C3","MDAMB231","Mercaptopurine","1.10e+01",1
"19037",15537," 40","P2","E5","C3","SW620","Mercaptopurine","1.10e+01",1
"19038",15536," 40","P2","E5","C3","SW620","Mercaptopurine","1.10e+01",1
"19039",4262,"100","P2","E5","C3","T47D","Mercaptopurine","1.10e+01",1
"19040",9818," 26","P2","E5","C3","OVCAR5","Mercaptopurine","1.10e+01",1
"19041",13852," 14","P2","E5","C3","UACC257","Mercaptopurine","1.10e+01",1
"19042",30174," 28","P2","E5","C3","SKMEL2","Mercaptopurine","1.10e+01",1
"19043",13853," 14","P2","E5","C3","UACC257","Mercaptopurine","1.10e+01",1
"19044",18064," 80","P2","E5","C3","M14","Mercaptopurine","1.10e+01",1
"19045",883," 35","P2","E5","C3","LOXIMVI","Mercaptopurine","1.10e+01",1
"19046",2597," 76","P2","E5","C3","MDAMB231","Mercaptopurine","1.10e+01",1
"19047",26950," 41","P2","E5","C3","IGROV1","Mercaptopurine","1.10e+01",1
"19048",4263,"100","P2","E5","C3","T47D","Mercaptopurine","1.10e+01",1
"19049",12764,"286","P2","E5","C3","COLO205","Mercaptopurine","1.10e+01",1
"19050",25343," 53","P2","E5","C3","HS578T","Mercaptopurine","1.10e+01",1
"19051",18065," 80","P2","E5","C3","M14","Mercaptopurine","1.10e+01",1
"19052",31786," 18","P2","E5","C3","SF539","Mercaptopurine","1.10e+01",1
"19053",17136," 24","P2","E5","C3","OVCAR4","Mercaptopurine","1.10e+01",1
"19054",19696," 80","P2","E5","C3","A498","Mercaptopurine","1.10e+01",1
"19055",25342," 53","P2","E5","C3","HS578T","Mercaptopurine","1.10e+01",1
"19056",19697," 80","P2","E5","C3","A498","Mercaptopurine","1.10e+01",1
"19057",26951," 41","P2","E5","C3","IGROV1","Mercaptopurine","1.10e+01",1
"19058",27769," 42","P2","E5","C3","HCT15","Mercaptopurine","1.10e+01",1
"19059",17137," 24","P2","E5","C3","OVCAR4","Mercaptopurine","1.10e+01",1
"19060",21232," 36","P2","E5","C3","MALME3M","Mercaptopurine","1.10e+01",1
"19061",27768," 42","P2","E5","C3","HCT15","Mercaptopurine","1.10e+01",1
"19062",7454," 68","P2","E5","C3","EKVX","Mercaptopurine","1.10e+01",1
"19063",2842,"199","P2","E6","C3","MDAMB231","Topotecan","1.10e-03",2
"19064",14214,"195","P2","E6","C3","UACC257","Topotecan","1.10e-03",2
"19065",21491,"165","P2","E6","C3","MALME3M","Topotecan","1.10e-03",2
"19066",10027,"130","P2","E6","C3","OVCAR5","Topotecan","1.10e-03",2
"19067",7674,"178","P2","E6","C3","EKVX","Topotecan","1.10e-03",2
"19068",4337,"137","P2","E6","C3","T47D","Topotecan","1.10e-03",2
"19069",7675,"178","P2","E6","C3","EKVX","Topotecan","1.10e-03",2
"19070",1195,"191","P2","E6","C3","LOXIMVI","Topotecan","1.10e-03",2
"19071",18153,"124","P2","E6","C3","M14","Topotecan","1.10e-03",2
"19072",14215,"195","P2","E6","C3","UACC257","Topotecan","1.10e-03",2
"19073",21490,"165","P2","E6","C3","MALME3M","Topotecan","1.10e-03",2
"19074",1194,"191","P2","E6","C3","LOXIMVI","Topotecan","1.10e-03",2
"19075",19935,"199","P2","E6","C3","A498","Topotecan","1.10e-03",2
"19076",27202,"167","P2","E6","C3","IGROV1","Topotecan","1.10e-03",2
"19077",32022,"136","P2","E6","C3","SF539","Topotecan","1.10e-03",2
"19078",25604,"184","P2","E6","C3","HS578T","Topotecan","1.10e-03",2
"19079",6073,"193","P2","E6","C3","HOP62","Topotecan","1.10e-03",2
"19080",4336,"137","P2","E6","C3","T47D","Topotecan","1.10e-03",2
"19081",23003,"107","P2","E6","C3","ACHN","Topotecan","1.10e-03",2
"19082",32023,"136","P2","E6","C3","SF539","Topotecan","1.10e-03",2
"19083",23002,"107","P2","E6","C3","ACHN","Topotecan","1.10e-03",2
"19084",18152,"124","P2","E6","C3","M14","Topotecan","1.10e-03",2
"19085",9208,"129","P2","E6","C3","HT29","Topotecan","1.10e-03",2
"19086",6072,"193","P2","E6","C3","HOP62","Topotecan","1.10e-03",2
"19087",12485,"146","P2","E6","C3","COLO205","Topotecan","1.10e-03",2
"19088",9209,"129","P2","E6","C3","HT29","Topotecan","1.10e-03",2
"19089",2843,"199","P2","E6","C3","MDAMB231","Topotecan","1.10e-03",2
"19090",32857,"145","P2","E6","C3","BT549","Topotecan","1.10e-03",2
"19091",30378,"130","P2","E6","C3","SKMEL2","Topotecan","1.10e-03",2
"19092",10026,"130","P2","E6","C3","OVCAR5","Topotecan","1.10e-03",2
"19093",19934,"199","P2","E6","C3","A498","Topotecan","1.10e-03",2
"19094",28082,"199","P2","E6","C3","HCT15","Topotecan","1.10e-03",2
"19095",27203,"167","P2","E6","C3","IGROV1","Topotecan","1.10e-03",2
"19096",30379,"130","P2","E6","C3","SKMEL2","Topotecan","1.10e-03",2
"19097",32856,"145","P2","E6","C3","BT549","Topotecan","1.10e-03",2
"19098",25605,"184","P2","E6","C3","HS578T","Topotecan","1.10e-03",2
"19099",15840,"192","P2","E6","C3","SW620","Topotecan","1.10e-03",2
"19100",28083,"199","P2","E6","C3","HCT15","Topotecan","1.10e-03",2
"19101",17408,"160","P2","E6","C3","OVCAR4","Topotecan","1.10e-03",2
"19102",12484,"146","P2","E6","C3","COLO205","Topotecan","1.10e-03",2
"19103",17409,"160","P2","E6","C3","OVCAR4","Topotecan","1.10e-03",2
"19104",15841,"192","P2","E6","C3","SW620","Topotecan","1.10e-03",2
"19105",13933," 54","P2","E7","C4","UACC257","Methotrexate","1.10e+01",1
"19106",5766," 40","P2","E7","C4","HOP62","Methotrexate","1.10e+01",1
"19107",870," 29","P2","E7","C4","LOXIMVI","Methotrexate","1.10e+01",1
"19108",2640," 98","P2","E7","C4","MDAMB231","Methotrexate","1.10e+01",1
"19109",19587," 25","P2","E7","C4","A498","Methotrexate","1.10e+01",1
"19110",12718,"263","P2","E7","C4","COLO205","Methotrexate","1.10e+01",1
"19111",27734," 25","P2","E7","C4","HCT15","Methotrexate","1.10e+01",1
"19112",9823," 28","P2","E7","C4","OVCAR5","Methotrexate","1.10e+01",1
"19113",22880," 46","P2","E7","C4","ACHN","Methotrexate","1.10e+01",1
"19114",13932," 54","P2","E7","C4","UACC257","Methotrexate","1.10e+01",1
"19115",25247,"  5","P2","E7","C4","HS578T","Methotrexate","1.10e+01",1
"19116",17941," 18","P2","E7","C4","M14","Methotrexate","1.10e+01",1
"19117",7490," 86","P2","E7","C4","EKVX","Methotrexate","1.10e+01",1
"19118",19586," 25","P2","E7","C4","A498","Methotrexate","1.10e+01",1
"19119",30271," 76","P2","E7","C4","SKMEL2","Methotrexate","1.10e+01",1
"19120",7491," 86","P2","E7","C4","EKVX","Methotrexate","1.10e+01",1
"19121",25246,"  5","P2","E7","C4","HS578T","Methotrexate","1.10e+01",1
"19122",31777," 13","P2","E7","C4","SF539","Methotrexate","1.10e+01",1
"19123",21357," 98","P2","E7","C4","MALME3M","Methotrexate","1.10e+01",1
"19124",12719,"263","P2","E7","C4","COLO205","Methotrexate","1.10e+01",1
"19125",4184," 61","P2","E7","C4","T47D","Methotrexate","1.10e+01",1
"19126",4185," 61","P2","E7","C4","T47D","Methotrexate","1.10e+01",1
"19127",2641," 98","P2","E7","C4","MDAMB231","Methotrexate","1.10e+01",1
"19128",17163," 37","P2","E7","C4","OVCAR4","Methotrexate","1.10e+01",1
"19129",17940," 18","P2","E7","C4","M14","Methotrexate","1.10e+01",1
"19130",17162," 37","P2","E7","C4","OVCAR4","Methotrexate","1.10e+01",1
"19131",15504," 24","P2","E7","C4","SW620","Methotrexate","1.10e+01",1
"19132",871," 29","P2","E7","C4","LOXIMVI","Methotrexate","1.10e+01",1
"19133",15505," 24","P2","E7","C4","SW620","Methotrexate","1.10e+01",1
"19134",32607," 20","P2","E7","C4","BT549","Methotrexate","1.10e+01",1
"19135",32606," 20","P2","E7","C4","BT549","Methotrexate","1.10e+01",1
"19136",5767," 40","P2","E7","C4","HOP62","Methotrexate","1.10e+01",1
"19137",31776," 13","P2","E7","C4","SF539","Methotrexate","1.10e+01",1
"19138",26961," 46","P2","E7","C4","IGROV1","Methotrexate","1.10e+01",1
"19139",9098," 74","P2","E7","C4","HT29","Methotrexate","1.10e+01",1
"19140",30270," 76","P2","E7","C4","SKMEL2","Methotrexate","1.10e+01",1
"19141",22881," 46","P2","E7","C4","ACHN","Methotrexate","1.10e+01",1
"19142",9099," 74","P2","E7","C4","HT29","Methotrexate","1.10e+01",1
"19143",9822," 28","P2","E7","C4","OVCAR5","Methotrexate","1.10e+01",1
"19144",27735," 25","P2","E7","C4","HCT15","Methotrexate","1.10e+01",1
"19145",21356," 98","P2","E7","C4","MALME3M","Methotrexate","1.10e+01",1
"19146",26960," 46","P2","E7","C4","IGROV1","Methotrexate","1.10e+01",1
"19147",31981,"115","P2","E8","C4","SF539","Etomoxir","1.10e+02",2
"19148",27146,"139","P2","E8","C4","IGROV1","Etomoxir","1.10e+02",2
"19149",27147,"139","P2","E8","C4","IGROV1","Etomoxir","1.10e+02",2
"19150",1089,"138","P2","E8","C4","LOXIMVI","Etomoxir","1.10e+02",2
"19151",18265,"180","P2","E8","C4","M14","Etomoxir","1.10e+02",2
"19152",19822,"143","P2","E8","C4","A498","Etomoxir","1.10e+02",2
"19153",18264,"180","P2","E8","C4","M14","Etomoxir","1.10e+02",2
"19154",1088,"138","P2","E8","C4","LOXIMVI","Etomoxir","1.10e+02",2
"19155",7673,"177","P2","E8","C4","EKVX","Etomoxir","1.10e+02",2
"19156",5917,"115","P2","E8","C4","HOP62","Etomoxir","1.10e+02",2
"19157",32946,"190","P2","E8","C4","BT549","Etomoxir","1.10e+02",2
"19158",7672,"177","P2","E8","C4","EKVX","Etomoxir","1.10e+02",2
"19159",23160,"186","P2","E8","C4","ACHN","Etomoxir","1.10e+02",2
"19160",19823,"143","P2","E8","C4","A498","Etomoxir","1.10e+02",2
"19161",4462,"200","P2","E8","C4","T47D","Etomoxir","1.10e+02",2
"19162",4463,"200","P2","E8","C4","T47D","Etomoxir","1.10e+02",2
"19163",23161,"186","P2","E8","C4","ACHN","Etomoxir","1.10e+02",2
"19164",17383,"147","P2","E8","C4","OVCAR4","Etomoxir","1.10e+02",2
"19165",9179,"114","P2","E8","C4","HT29","Etomoxir","1.10e+02",2
"19166",31980,"115","P2","E8","C4","SF539","Etomoxir","1.10e+02",2
"19167",30437,"159","P2","E8","C4","SKMEL2","Etomoxir","1.10e+02",2
"19168",5916,"115","P2","E8","C4","HOP62","Etomoxir","1.10e+02",2
"19169",12452,"130","P2","E8","C4","COLO205","Etomoxir","1.10e+02",2
"19170",10083,"158","P2","E8","C4","OVCAR5","Etomoxir","1.10e+02",2
"19171",25549,"156","P2","E8","C4","HS578T","Etomoxir","1.10e+02",2
"19172",21489,"164","P2","E8","C4","MALME3M","Etomoxir","1.10e+02",2
"19173",14120,"148","P2","E8","C4","UACC257","Etomoxir","1.10e+02",2
"19174",32947,"190","P2","E8","C4","BT549","Etomoxir","1.10e+02",2
"19175",9178,"114","P2","E8","C4","HT29","Etomoxir","1.10e+02",2
"19176",15726,"135","P2","E8","C4","SW620","Etomoxir","1.10e+02",2
"19177",10082,"158","P2","E8","C4","OVCAR5","Etomoxir","1.10e+02",2
"19178",21488,"164","P2","E8","C4","MALME3M","Etomoxir","1.10e+02",2
"19179",30436,"159","P2","E8","C4","SKMEL2","Etomoxir","1.10e+02",2
"19180",12453,"130","P2","E8","C4","COLO205","Etomoxir","1.10e+02",2
"19181",17382,"147","P2","E8","C4","OVCAR4","Etomoxir","1.10e+02",2
"19182",25548,"156","P2","E8","C4","HS578T","Etomoxir","1.10e+02",2
"19183",15727,"135","P2","E8","C4","SW620","Etomoxir","1.10e+02",2
"19184",28093,"204","P2","E8","C4","HCT15","Etomoxir","1.10e+02",2
"19185",2784,"170","P2","E8","C4","MDAMB231","Etomoxir","1.10e+02",2
"19186",28092,"204","P2","E8","C4","HCT15","Etomoxir","1.10e+02",2
"19187",14121,"148","P2","E8","C4","UACC257","Etomoxir","1.10e+02",2
"19188",2785,"170","P2","E8","C4","MDAMB231","Etomoxir","1.10e+02",2
"19189",836," 12","P2","E9","C5","LOXIMVI","DMSO","3.67e+02",1
"19190",21335," 87","P2","E9","C5","MALME3M","DMSO","3.67e+02",1
"19191",5846," 80","P2","E9","C5","HOP62","DMSO","3.67e+02",1
"19192",15467,"  5","P2","E9","C5","SW620","DMSO","3.67e+02",1
"19193",30284," 83","P2","E9","C5","SKMEL2","DMSO","3.67e+02",1
"19194",837," 12","P2","E9","C5","LOXIMVI","DMSO","3.67e+02",1
"19195",4081,"  9","P2","E9","C5","T47D","DMSO","3.67e+02",1
"19196",27852," 84","P2","E9","C5","HCT15","DMSO","3.67e+02",1
"19197",17178," 45","P2","E9","C5","OVCAR4","DMSO","3.67e+02",1
"19198",9963," 98","P2","E9","C5","OVCAR5","DMSO","3.67e+02",1
"19199",15466,"  5","P2","E9","C5","SW620","DMSO","3.67e+02",1
"19200",27051," 91","P2","E9","C5","IGROV1","DMSO","3.67e+02",1
"19201",4080,"  9","P2","E9","C5","T47D","DMSO","3.67e+02",1
"19202",13963," 69","P2","E9","C5","UACC257","DMSO","3.67e+02",1
"19203",27050," 91","P2","E9","C5","IGROV1","DMSO","3.67e+02",1
"19204",7521,"101","P2","E9","C5","EKVX","DMSO","3.67e+02",1
"19205",21334," 87","P2","E9","C5","MALME3M","DMSO","3.67e+02",1
"19206",30285," 83","P2","E9","C5","SKMEL2","DMSO","3.67e+02",1
"19207",31791," 20","P2","E9","C5","SF539","DMSO","3.67e+02",1
"19208",32639," 36","P2","E9","C5","BT549","DMSO","3.67e+02",1
"19209",25263," 13","P2","E9","C5","HS578T","DMSO","3.67e+02",1
"19210",5847," 80","P2","E9","C5","HOP62","DMSO","3.67e+02",1
"19211",18071," 83","P2","E9","C5","M14","DMSO","3.67e+02",1
"19212",17179," 45","P2","E9","C5","OVCAR4","DMSO","3.67e+02",1
"19213",9962," 98","P2","E9","C5","OVCAR5","DMSO","3.67e+02",1
"19214",2564," 60","P2","E9","C5","MDAMB231","DMSO","3.67e+02",1
"19215",13962," 69","P2","E9","C5","UACC257","DMSO","3.67e+02",1
"19216",22810," 11","P2","E9","C5","ACHN","DMSO","3.67e+02",1
"19217",25262," 13","P2","E9","C5","HS578T","DMSO","3.67e+02",1
"19218",12623,"215","P2","E9","C5","COLO205","DMSO","3.67e+02",1
"19219",22811," 11","P2","E9","C5","ACHN","DMSO","3.67e+02",1
"19220",19730," 97","P2","E9","C5","A498","DMSO","3.67e+02",1
"19221",32638," 36","P2","E9","C5","BT549","DMSO","3.67e+02",1
"19222",31790," 20","P2","E9","C5","SF539","DMSO","3.67e+02",1
"19223",2565," 60","P2","E9","C5","MDAMB231","DMSO","3.67e+02",1
"19224",7520,"101","P2","E9","C5","EKVX","DMSO","3.67e+02",1
"19225",18070," 83","P2","E9","C5","M14","DMSO","3.67e+02",1
"19226",8969,"  9","P2","E9","C5","HT29","DMSO","3.67e+02",1
"19227",8968,"  9","P2","E9","C5","HT29","DMSO","3.67e+02",1
"19228",19731," 97","P2","E9","C5","A498","DMSO","3.67e+02",1
"19229",27853," 84","P2","E9","C5","HCT15","DMSO","3.67e+02",1
"19230",12622,"215","P2","E9","C5","COLO205","DMSO","3.67e+02",1
"19231",17669,"290","P2","F1","C1","OVCAR4","DMSO","3.67e+02",3
"19232",6299,"306","P2","F1","C1","HOP62","DMSO","3.67e+02",3
"19233",33019,"226","P2","F1","C1","BT549","DMSO","3.67e+02",3
"19234",28294,"305","P2","F1","C1","HCT15","DMSO","3.67e+02",3
"19235",1421,"304","P2","F1","C1","LOXIMVI","DMSO","3.67e+02",3
"19236",7767,"224","P2","F1","C1","EKVX","DMSO","3.67e+02",3
"19237",1420,"304","P2","F1","C1","LOXIMVI","DMSO","3.67e+02",3
"19238",16068,"306","P2","F1","C1","SW620","DMSO","3.67e+02",3
"19239",7766,"224","P2","F1","C1","EKVX","DMSO","3.67e+02",3
"19240",18478,"287","P2","F1","C1","M14","DMSO","3.67e+02",3
"19241",30707,"294","P2","F1","C1","SKMEL2","DMSO","3.67e+02",3
"19242",6298,"306","P2","F1","C1","HOP62","DMSO","3.67e+02",3
"19243",27365,"248","P2","F1","C1","IGROV1","DMSO","3.67e+02",3
"19244",18479,"287","P2","F1","C1","M14","DMSO","3.67e+02",3
"19245",28295,"305","P2","F1","C1","HCT15","DMSO","3.67e+02",3
"19246",2888,"222","P2","F1","C1","MDAMB231","DMSO","3.67e+02",3
"19247",14282,"229","P2","F1","C1","UACC257","DMSO","3.67e+02",3
"19248",2889,"222","P2","F1","C1","MDAMB231","DMSO","3.67e+02",3
"19249",23369,"290","P2","F1","C1","ACHN","DMSO","3.67e+02",3
"19250",14283,"229","P2","F1","C1","UACC257","DMSO","3.67e+02",3
"19251",33018,"226","P2","F1","C1","BT549","DMSO","3.67e+02",3
"19252",32212,"231","P2","F1","C1","SF539","DMSO","3.67e+02",3
"19253",12331," 69","P2","F1","C1","COLO205","DMSO","3.67e+02",3
"19254",16069,"306","P2","F1","C1","SW620","DMSO","3.67e+02",3
"19255",30706,"294","P2","F1","C1","SKMEL2","DMSO","3.67e+02",3
"19256",10204,"219","P2","F1","C1","OVCAR5","DMSO","3.67e+02",3
"19257",9386,"218","P2","F1","C1","HT29","DMSO","3.67e+02",3
"19258",23368,"290","P2","F1","C1","ACHN","DMSO","3.67e+02",3
"19259",4501,"219","P2","F1","C1","T47D","DMSO","3.67e+02",3
"19260",17668,"290","P2","F1","C1","OVCAR4","DMSO","3.67e+02",3
"19261",10205,"219","P2","F1","C1","OVCAR5","DMSO","3.67e+02",3
"19262",9387,"218","P2","F1","C1","HT29","DMSO","3.67e+02",3
"19263",32213,"231","P2","F1","C1","SF539","DMSO","3.67e+02",3
"19264",25770,"267","P2","F1","C1","HS578T","DMSO","3.67e+02",3
"19265",25771,"267","P2","F1","C1","HS578T","DMSO","3.67e+02",3
"19266",21618,"229","P2","F1","C1","MALME3M","DMSO","3.67e+02",3
"19267",20065,"264","P2","F1","C1","A498","DMSO","3.67e+02",3
"19268",12330," 69","P2","F1","C1","COLO205","DMSO","3.67e+02",3
"19269",27364,"248","P2","F1","C1","IGROV1","DMSO","3.67e+02",3
"19270",4500,"219","P2","F1","C1","T47D","DMSO","3.67e+02",3
"19271",20064,"264","P2","F1","C1","A498","DMSO","3.67e+02",3
"19272",21619,"229","P2","F1","C1","MALME3M","DMSO","3.67e+02",3
"19273",12873,"340","P2","F10","C5","COLO205","Topotecan","1.10e+00",4
"19274",14456,"316","P2","F10","C5","UACC257","Topotecan","1.10e+00",4
"19275",8135,"408","P2","F10","C5","EKVX","Topotecan","1.10e+00",4
"19276",16251,"397","P2","F10","C5","SW620","Topotecan","1.10e+00",4
"19277",25983,"373","P2","F10","C5","HS578T","Topotecan","1.10e+00",4
"19278",1611,"399","P2","F10","C5","LOXIMVI","Topotecan","1.10e+00",4
"19279",16250,"397","P2","F10","C5","SW620","Topotecan","1.10e+00",4
"19280",32432,"341","P2","F10","C5","SF539","Topotecan","1.10e+00",4
"19281",9574,"312","P2","F10","C5","HT29","Topotecan","1.10e+00",4
"19282",9575,"312","P2","F10","C5","HT29","Topotecan","1.10e+00",4
"19283",33322,"378","P2","F10","C5","BT549","Topotecan","1.10e+00",4
"19284",20175,"319","P2","F10","C5","A498","Topotecan","1.10e+00",4
"19285",12872,"340","P2","F10","C5","COLO205","Topotecan","1.10e+00",4
"19286",3192,"374","P2","F10","C5","MDAMB231","Topotecan","1.10e+00",4
"19287",1610,"399","P2","F10","C5","LOXIMVI","Topotecan","1.10e+00",4
"19288",3193,"374","P2","F10","C5","MDAMB231","Topotecan","1.10e+00",4
"19289",17875,"393","P2","F10","C5","OVCAR4","Topotecan","1.10e+00",4
"19290",30931,"406","P2","F10","C5","SKMEL2","Topotecan","1.10e+00",4
"19291",10451,"342","P2","F10","C5","OVCAR5","Topotecan","1.10e+00",4
"19292",4712,"325","P2","F10","C5","T47D","Topotecan","1.10e+00",4
"19293",20174,"319","P2","F10","C5","A498","Topotecan","1.10e+00",4
"19294",21856,"348","P2","F10","C5","MALME3M","Topotecan","1.10e+00",4
"19295",33323,"378","P2","F10","C5","BT549","Topotecan","1.10e+00",4
"19296",8134,"408","P2","F10","C5","EKVX","Topotecan","1.10e+00",4
"19297",17874,"393","P2","F10","C5","OVCAR4","Topotecan","1.10e+00",4
"19298",18593,"344","P2","F10","C5","M14","Topotecan","1.10e+00",4
"19299",23454,"333","P2","F10","C5","ACHN","Topotecan","1.10e+00",4
"19300",25982,"373","P2","F10","C5","HS578T","Topotecan","1.10e+00",4
"19301",23455,"333","P2","F10","C5","ACHN","Topotecan","1.10e+00",4
"19302",4713,"325","P2","F10","C5","T47D","Topotecan","1.10e+00",4
"19303",28354,"335","P2","F10","C5","HCT15","Topotecan","1.10e+00",4
"19304",28355,"335","P2","F10","C5","HCT15","Topotecan","1.10e+00",4
"19305",30930,"406","P2","F10","C5","SKMEL2","Topotecan","1.10e+00",4
"19306",21857,"348","P2","F10","C5","MALME3M","Topotecan","1.10e+00",4
"19307",6319,"316","P2","F10","C5","HOP62","Topotecan","1.10e+00",4
"19308",6318,"316","P2","F10","C5","HOP62","Topotecan","1.10e+00",4
"19309",10450,"342","P2","F10","C5","OVCAR5","Topotecan","1.10e+00",4
"19310",18592,"344","P2","F10","C5","M14","Topotecan","1.10e+00",4
"19311",27549,"340","P2","F10","C5","IGROV1","Topotecan","1.10e+00",4
