"","drug","ionIndex","slope","r2","adj-r2","pvalue"
"11458","Paclitaxel","441","0.661050175151244","0.873699996645168","0.867052628047545","5.5790152407747e-10"
"11459","Topotecan","441","0.903124331345828","0.915170178472937","0.910705451024144","1.24570003300105e-11"
"11460","Trametinib","441","0.812986351365046","0.928660734075879","0.924906035869346","2.38764158411492e-12"
"11461","Cladribine","441","1.04597536827727","0.829392007684897","0.820412639668313","9.93805309215898e-09"
"11462","Decitabine","441","1.04658452281126","0.969211874963252","0.967591447329738","7.99149786215725e-16"
"11463","Lenvatinib","441","1.09426539333462","0.963366442853482","0.961438360898403","4.17853309336759e-15"
"11464","Mercaptopurine","441","0.870415361877209","0.903059792880822","0.897957676716655","4.4523120615063e-11"
"11465","Oxaliplatin","441","1.00913680831573","0.977382617812067","0.97619222927586","4.25151770503661e-17"
"11466","YC-1","441","1.04908579811312","0.972232584877977","0.970771141976818","2.9920189891314e-16"
"11467","Docetaxel","442","0.815092523711066","0.97418342040716","0.972824653060169","1.49631243205316e-16"
"11468","Everolimus","442","0.898242905152723","0.967349208467043","0.965630745754782","1.39750894557304e-15"
"11469","Gemcitabine","442","0.92139034521526","0.978049828035042","0.976894555826361","3.19792503427949e-17"
"11470","Oligomycin A","442","0.761762559770985","0.944695475208519","0.94178471074581","2.10973870018087e-13"
"11471","17-AAG","442","0.8332812514217","0.941613693071736","0.938540729549196","3.53667946914837e-13"
"11472","BPTES","442","0.709795242853356","0.908664237435863","0.90385709203775","2.52162811905209e-11"
"11473","Chlormethine","442","0.844208542045705","0.960653975704141","0.958583132320148","8.24674882255954e-15"
"11474","Clofarabine","442","0.856663484359414","0.97174581431649","0.970258751912095","3.52989876825341e-16"
"11475","Erlotinib","442","0.862240686383989","0.961865555444362","0.959858479415118","6.12341040053341e-15"
"11476","Fluorouracil","442","0.879760772110849","0.94755140121085","0.944790948643","1.27316306026783e-13"
"11477","Irinotecan","442","0.897153194506033","0.957399154380207","0.955157004610744","1.75736579953255e-14"
"11478","Panzem-2-ME2","442","0.797196170431635","0.951106509121807","0.948533167496639","6.52475919257912e-14"
"11479","Pemetrexed","442","0.935062560486654","0.967828079528685","0.96613482055651","1.21422373675311e-15"
"11480","Asparaginase","442","0.848196072060054","0.968332504151414","0.965896542932292","3.95056517379241e-11"
"11481","Rapamycin","442","0.936475863090613","0.975582524737361","0.97429739446038","8.80765784195576e-17"
"11482","Methotrexate","442","0.956374818704278","0.981456059923709","0.980480063077588","6.43346941312005e-18"
"11483","Omacetaxine","442","0.806689424914223","0.950387805107309","0.947776636955062","7.49751989466734e-14"
"11484","Paclitaxel","442","0.873223285257887","0.982485790340663","0.981563989832277","3.73706418084556e-18"
"11485","Topotecan","442","0.933767767149811","0.976481203246432","0.975243371838349","6.16546958644142e-17"
"11486","Trametinib","442","1.03241770618511","0.98668734742858","0.985986681503769","2.75420817330474e-19"
"11487","Cladribine","442","0.964436529797341","0.967066613516724","0.965333277386026","1.51693603350077e-15"
"11488","Decitabine","442","0.976716268926264","0.960697875235967","0.958629342353649","8.15958318425286e-15"
"11489","Lenvatinib","442","0.925937160501383","0.743201955651053","0.729686269106371","5.07598868693142e-07"
"11490","Mercaptopurine","442","0.958041022860286","0.967083433300422","0.965350982421497","1.50958019379931e-15"
"11491","Oxaliplatin","442","0.888567096076467","0.961291118245141","0.959253808679096","7.05985451789573e-15"
"11492","YC-1","442","0.868685528805963","0.953851945163549","0.951423100172157","3.76333493131597e-14"
"11493","Docetaxel","443","0.969358134878956","0.919294556134858","0.915046901194588","7.74287371649642e-12"
"11494","Everolimus","443","1.15095969412188","0.684880295010797","0.668295047379786","3.67685272972876e-06"
"11495","Gemcitabine","443","0.978459416147916","0.896857385700985","0.891428827053668","8.05011788598618e-11"
"11496","Oligomycin A","443","1.06330160865367","0.807508111600939","0.797376959579936","3.16509098689133e-08"
"11497","17-AAG","443","1.03481940333261","0.880133711426554","0.873824959396373","3.38393920359973e-10"
"11498","BPTES","443","0.915983914039593","0.951110293988165","0.94853715156649","6.51995078083121e-14"
"11499","Chlormethine","443","1.06641337766326","0.532845218489836","0.508258124726143","0.000172487118798782"
"11500","Clofarabine","443","0.969196437037833","0.913605844742281","0.909058783939243","1.48298657105563e-11"
"11501","Erlotinib","443","1.0184386257056","0.795390328151665","0.784621398054385","5.69087391699085e-08"
"11502","Fluorouracil","443","1.15540572455401","0.707802751411328","0.692423948854029","1.7686003545943e-06"
"11503","Irinotecan","443","0.907535015422837","0.9204057720031","0.916216602108526","6.78366812316316e-12"
"11504","Panzem-2-ME2","443","0.922564857734984","0.886294032818321","0.880309508229812","2.04355219331771e-10"
"11505","Pemetrexed","443","0.882797320369288","0.902340246578431","0.897200259556244","4.778062124424e-11"
"11506","Asparaginase","443","1.18128241765179","0.597415537368329","0.566447501781278","0.00072805645736155"
"11507","Rapamycin","443","1.10393710640926","0.859499089738731","0.852104304988137","1.54652550403526e-09"
"11508","Methotrexate","443","0.779321179210532","0.799448329878451","0.788892978819422","4.69407917086236e-08"
"11509","Omacetaxine","443","1.55474768909994","0.240905745736028","0.20095341656424","0.0238685528771482"
"11510","Paclitaxel","443","0.972019007587064","0.928999977079189","0.925263133767567","2.28155754666114e-12"
"11511","Topotecan","443","0.967686494121901","0.973818102228528","0.972440107608976","1.7102862446587e-16"
"11512","Trametinib","443","1.1778364423133","0.886005129496719","0.88000539947023","2.09372010765702e-10"
"11513","Cladribine","443","0.779484362543894","0.712710134554733","0.697589615320772","1.50118635354217e-06"
"11514","Decitabine","443","0.809069557121845","0.850664243113199","0.842804466434946","2.77308885408525e-09"
"11515","Lenvatinib","443","0.815006285428834","0.481404642106763","0.454110149586066","0.000485655626597731"
"11516","Mercaptopurine","443","1.64645912782069","0.783102932847764","0.771687297734488","9.97205714189959e-08"
"11517","Oxaliplatin","443","1.16457900025575","0.884544013533641","0.878467382666991","2.36475081102402e-10"
"11518","YC-1","443","0.936713696056457","0.945919819425348","0.943073494131945","1.7045563481038e-13"
"11519","Docetaxel","444","0.990178409443702","0.992247686753729","0.991839670267083","1.6142748203541e-21"
"11520","Everolimus","444","1.01921887364135","0.988220819516151","0.98760086264858","8.6054090957007e-20"
"11521","Gemcitabine","444","0.99767404161641","0.995315265585137","0.995068700615933","1.34673184406375e-23"
"11522","Oligomycin A","444","0.983932775789945","0.992364588821705","0.991962725075479","1.3972205017733e-21"
"11523","17-AAG","444","1.0079300847526","0.991531931784668","0.991086243983861","3.73656878217348e-21"
"11524","BPTES","444","0.941627216753215","0.971599627668492","0.970104871229991","3.70752002980998e-16"
"11525","Chlormethine","444","1.0181181947216","0.986534172728886","0.985825444977774","3.07062953483951e-19"
"11526","Clofarabine","444","1.00170105801878","0.986744565283667","0.986046910824912","2.64371396110146e-19"
"11527","Erlotinib","444","1.01678773548222","0.976886289732444","0.97566977866573","5.22640681734862e-17"
"11528","Fluorouracil","444","1.08742808107124","0.989038970839228","0.988462074567609","4.34113736861946e-20"
"11529","Irinotecan","444","0.983839116285703","0.986493371833925","0.98578249666729","3.16022229957801e-19"
"11530","Panzem-2-ME2","444","0.924146389171228","0.968180016309559","0.966505280325852","1.09356767166079e-15"
"11531","Pemetrexed","444","0.952004209529305","0.992208297418617","0.99179820780907","1.69392929153337e-21"
"11532","Asparaginase","444","0.964535204469602","0.974935343180142","0.973007292655537","8.61582097204647e-12"
"11533","Rapamycin","444","0.97817298844522","0.990814932301262","0.990331507685539","8.08995541428861e-21"
"11534","Methotrexate","444","0.977999645247015","0.990213144985859","0.989698047353536","1.47874377693607e-20"
"11535","Omacetaxine","444","0.985609645169637","0.875619827448772","0.869073502577654","4.81876035265702e-10"
"11536","Paclitaxel","444","0.97746994717024","0.990140624586946","0.989621710091522","1.58623187136585e-20"
"11537","Topotecan","444","0.978010415277106","0.991964355638797","0.991541426988208","2.2705590147351e-21"
"11538","Trametinib","444","0.95495502478614","0.990130443255912","0.98961099290096","1.60186907248067e-20"
"11539","Cladribine","444","1.02735025679913","0.985287293267134","0.984512940281194","7.12592455903597e-19"
"11540","Decitabine","444","1.02062505379645","0.98740296851728","0.986739966860295","1.62887903831134e-19"
"11541","Lenvatinib","444","0.974919754393744","0.965916524941922","0.964122657833602","2.1029135575584e-15"
"11542","Mercaptopurine","444","0.982539764971318","0.984457957206281","0.98363995495398","1.200200794694e-18"
"11543","Oxaliplatin","444","1.08003041967734","0.984589432055959","0.983778349532588","1.10707712481802e-18"
"11544","YC-1","444","0.987722236902612","0.992229725072448","0.991820763234156","1.6501720035722e-21"
"11545","Docetaxel","445","1.09143022022664","0.981769898727277","0.980810419712923","5.46965144032897e-18"
"11546","Everolimus","445","1.05953160938738","0.973514194888676","0.972120205145974","1.90873010502611e-16"
"11547","Gemcitabine","445","1.02229176092422","0.990035488296196","0.989511040311785","1.75448794819694e-20"
"11548","Oligomycin A","445","1.0491578103896","0.987868929637706","0.987230452250217","1.13838680886759e-19"
"11549","17-AAG","445","1.0682011386325","0.98015044967711","0.979105736502221","1.22862286222499e-17"
"11550","BPTES","445","0.990974624435503","0.982618781205043","0.981703980215835","3.4758096499358e-18"
"11551","Chlormethine","445","1.05218713157998","0.945857849513529","0.94300826264582","1.72325352343678e-13"
"11552","Clofarabine","445","1.03194822726442","0.985365300336803","0.984595052986108","6.77473677839087e-19"
"11553","Erlotinib","445","1.03222839965718","0.981343638940255","0.980361725200269","6.81403686058046e-18"
"11554","Fluorouracil","445","1.05055978657569","0.983347611659483","0.982471170167877","2.31299880697726e-18"
"11555","Irinotecan","445","0.96084247917761","0.989605151759591","0.98905805448378","2.62226140822176e-20"
"11556","Panzem-2-ME2","445","0.996355948445442","0.982562780442069","0.981645032044284","3.58375865677981e-18"
"11557","Pemetrexed","445","1.00097637141766","0.992906713996028","0.992533383153714","6.9390595053035e-22"
"11558","Asparaginase","445","1.03682829386549","0.960686580735133","0.957662471560913","1.61685566345082e-10"
"11559","Rapamycin","445","1.00037427002698","0.985750760524247","0.985000800551839","5.25642480167595e-19"
"11560","Methotrexate","445","1.00230621729885","0.991678172517347","0.991240181597208","3.1664340793572e-21"
"11561","Omacetaxine","445","1.1575743018884","0.783854319274694","0.772478230815467","9.64456878693477e-08"
"11562","Paclitaxel","445","1.0036903467033","0.976696510820822","0.975470011390339","5.64909050136154e-17"
"11563","Topotecan","445","0.992474226855391","0.988651531080108","0.988054243242219","6.03944261587406e-20"
"11564","Trametinib","445","1.0288622972497","0.980151351777102","0.97910668608116","1.22809200206097e-17"
"11565","Cladribine","445","1.00352709324919","0.977048639974089","0.975840673656935","4.88752342234673e-17"
"11566","Decitabine","445","1.08196625877892","0.987133005065264","0.986455794805541","1.99263243296212e-19"
"11567","Lenvatinib","445","0.953438289521014","0.947796136409499","0.945048564641578","1.21768990163019e-13"
"11568","Mercaptopurine","445","1.04593446156002","0.969167723016116","0.967544971595911","8.10120286609558e-16"
"11569","Oxaliplatin","445","1.06035708188191","0.990495123986984","0.98999486735472","1.12000097317412e-20"
"11570","YC-1","445","1.00727171868528","0.990851304922567","0.990369794655334","7.79055573953138e-21"
"11571","Docetaxel","446","0.990175808287836","0.980550325342293","0.979526658255045","1.01245199167127e-17"
"11572","Everolimus","446","1.11149764632681","0.872012089622654","0.86527588381332","6.33440871051611e-10"
"11573","Gemcitabine","446","0.973753491296942","0.963995493620178","0.962100519600188","3.54351939562306e-15"
"11574","Oligomycin A","446","1.03314725516642","0.927691358096689","0.923885640101778","2.7155507710152e-12"
"11575","17-AAG","446","1.0383407580287","0.954987726611794","0.952618659591362","2.9684291900648e-14"
"11576","BPTES","446","0.937150268262535","0.980438127632795","0.979408555402942","1.06937159165089e-17"
"11577","Chlormethine","446","1.06121325961748","0.795501813359682","0.784738750904928","5.66113303455247e-08"
"11578","Clofarabine","446","0.997132833599547","0.967687016175717","0.965986332816545","1.26583764394956e-15"
"11579","Erlotinib","446","1.00286009009212","0.935048091096392","0.93162956957515","9.764088133919e-13"
"11580","Fluorouracil","446","1.09234255634362","0.872614209115044","0.86590969380531","6.05503198609264e-10"
"11581","Irinotecan","446","0.919175575087243","0.964156274033611","0.962269762140643","3.39575914074341e-15"
"11582","Panzem-2-ME2","446","0.948382614687856","0.980131037732418","0.979085302876229","1.24009610965136e-17"
"11583","Pemetrexed","446","0.916530379854925","0.978081952387869","0.976928370934599","3.1536918690928e-17"
"11584","Asparaginase","446","1.12573157346487","0.867065163086196","0.856839406400519","4.64414744112019e-07"
"11585","Rapamycin","446","1.09423777671002","0.956013715452282","0.953698647844507","2.38334376664573e-14"
"11586","Methotrexate","446","0.909578403589185","0.939032719369857","0.935823915126165","5.3406907546956e-13"
